ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,monthly,monthly_lower,monthly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2016-10-07,1244.0342620427796,1154.1325213548334,1303.254634247628,1244.0342620427796,1244.0342620427796,-0.0009997505898963984,-0.0009997505898963984,-0.0009997505898963984,-0.013182940215888879,-0.013182940215888879,-0.013182940215888879,-0.012183189625992482,-0.012183189625992482,-0.012183189625992482,0.0,0.0,0.0,1227.6342327397522
2016-10-10,1244.276505144925,1153.5517575940635,1307.0134914671241,1244.276505144925,1244.276505144925,0.0007470991609697749,0.0007470991609697749,0.0007470991609697749,-0.009642654228456558,-0.009642654228456558,-0.009642654228456558,-0.010389753389426333,-0.010389753389426333,-0.010389753389426333,0.0,0.0,0.0,1232.2783770412202
2016-10-11,1244.3572528456402,1155.7351239307573,1311.1436841552695,1244.3572528456402,1244.3572528456402,0.0006999972443204669,0.0006999972443204669,0.0006999972443204669,-0.008925727633165775,-0.008925727633165775,-0.008925727633165775,-0.00962572487748624,-0.00962572487748624,-0.00962572487748624,0.0,0.0,0.0,1233.2504589283856
2016-10-12,1244.4380005463554,1157.2515448577199,1308.5096173472089,1244.4380005463554,1244.4380005463554,0.0001253240212042211,0.0001253240212042211,0.0001253240212042211,-0.008676154221116882,-0.008676154221116882,-0.008676154221116882,-0.008801478242321102,-0.008801478242321102,-0.008801478242321102,0.0,0.0,0.0,1233.6410645349968
2016-10-13,1244.5187482470706,1158.2225607996315,1311.126620513851,1244.5187482470706,1244.5187482470706,-0.00031795958940340784,-0.00031795958940340784,-0.00031795958940340784,-0.008250668826667943,-0.008250668826667943,-0.008250668826667943,-0.007932709237264537,-0.007932709237264537,-0.007932709237264537,0.0,0.0,0.0,1234.2506362067047
2016-10-14,1244.5994959477857,1158.6059357146669,1309.8928843647807,1244.5994959477857,1244.5994959477857,-0.0001932272233975237,-0.0001932272233975237,-0.0001932272233975237,-0.007229241476166995,-0.007229241476166995,-0.007229241476166995,-0.007036014252769471,-0.007036014252769471,-0.007036014252769471,0.0,0.0,0.0,1235.6019856504633
2016-10-17,1244.8417390499312,1160.9391355718865,1311.7717016269312,1244.8417390499312,1244.8417390499312,0.0004427490447957605,0.0004427490447957605,0.0004427490447957605,-0.003908346379919643,-0.003908346379919643,-0.003908346379919643,-0.004351095424715403,-0.004351095424715403,-0.004351095424715403,0.0,0.0,0.0,1239.9764663455426
2016-10-18,1244.9224867506464,1163.890725274164,1322.9130354741817,1244.9224867506464,1244.9224867506464,-0.0001286319081075621,-0.0001286319081075621,-0.0001286319081075621,-0.0036439848087561704,-0.0036439848087561704,-0.0036439848087561704,-0.003515352900648605,-0.003515352900648605,-0.003515352900648605,0.0,0.0,0.0,1240.3860081208481
2016-10-19,1245.0032344513615,1164.6935834292556,1317.884675973758,1245.0032344513615,1245.0032344513615,-0.0005598357106316664,-0.0005598357106316664,-0.0005598357106316664,-0.0032966333837369556,-0.0032966333837369556,-0.0032966333837369556,-0.0027367976731052872,-0.0027367976731052872,-0.0027367976731052872,0.0,0.0,0.0,1240.8989152258087
2016-10-20,1245.0839821520767,1160.1486261263146,1316.8390537741798,1245.0839821520767,1245.0839821520767,-0.0005540429857079737,-0.0005540429857079737,-0.0005540429857079737,-0.002584648859762468,-0.002584648859762468,-0.002584648859762468,-0.0020306058740544933,-0.0020306058740544933,-0.0020306058740544933,0.0,0.0,0.0,1241.8658772572987
2016-10-21,1245.1647298527919,1167.381228395033,1313.4947125214883,1245.1647298527919,1245.1647298527919,-0.00030345718492982664,-0.00030345718492982664,-0.00030345718492982664,-0.0017140982310893558,-0.0017140982310893558,-0.0017140982310893558,-0.0014106410461595309,-0.0014106410461595309,-0.0014106410461595309,0.0,0.0,0.0,1243.0303951919363
2016-10-24,1245.4069729549374,1167.4744246016783,1321.4419527964399,1245.4069729549374,1245.4069729549374,-0.0009422456959225986,-0.0009422456959225986,-0.0009422456959225986,-0.0011243125357399172,-0.0011243125357399172,-0.0011243125357399172,-0.00018206683981731854,-0.00018206683981731854,-0.00018206683981731854,0.0,0.0,0.0,1244.0067462831462
2016-10-25,1245.4877206556525,1169.5503689001569,1320.009978520499,1245.4877206556525,1245.4877206556525,-0.0009262637362046904,-0.0009262637362046904,-0.0009262637362046904,-0.0009376897603083022,-0.0009376897603083022,-0.0009376897603083022,-1.1426024103611558e-05,-1.1426024103611558e-05,-1.1426024103611558e-05,0.0,0.0,0.0,1244.3198395734041
2016-10-26,1245.5684683563677,1169.7483367637494,1323.093568055697,1245.5684683563677,1245.5684683563677,-0.0004019095033301238,-0.0004019095033301238,-0.0004019095033301238,-0.00037112342495121604,-0.00037112342495121604,-0.00037112342495121604,3.078607837890741e-05,3.078607837890741e-05,3.078607837890741e-05,0.0,0.0,0.0,1245.10620872038
2016-10-27,1245.6492160570829,1168.8554992023924,1323.6348962666104,1245.6492160570829,1245.6492160570829,0.00018521294450455874,0.00018521294450455874,0.00018521294450455874,0.0001276849350746302,0.0001276849350746302,0.0001276849350746302,-5.752800942992827e-05,-5.752800942992827e-05,-5.752800942992827e-05,0.0,0.0,0.0,1245.808266696361
2016-10-28,1245.729963757798,1169.0644637006578,1322.0571058162195,1245.729963757798,1245.729963757798,0.0002316204721870518,0.0002316204721870518,0.0002316204721870518,-4.463228940163799e-05,-4.463228940163799e-05,-4.463228940163799e-05,-0.00027625276158868794,-0.00027625276158868794,-0.00027625276158868794,0.0,0.0,0.0,1245.6743639775393
2016-10-31,1245.9722068599435,1165.1538592702802,1320.410194151586,1245.9722068599435,1245.9722068599435,-0.0011028980827203565,-0.0011028980827203565,-0.0011028980827203565,-0.002784765116321281,-0.002784765116321281,-0.002784765116321281,-0.0016818670336009249,-0.0016818670336009249,-0.0016818670336009249,0.0,0.0,0.0,1242.502466922374
2016-11-01,1246.0529545606587,1166.1524197366148,1322.722191341768,1246.0529545606587,1246.0529545606587,-5.394321751452325e-05,-5.394321751452325e-05,-5.394321751452325e-05,-0.0024333625647235094,-0.0024333625647235094,-0.0024333625647235094,-0.0023794193472089866,-0.0023794193472089866,-0.0023794193472089866,0.0,0.0,0.0,1243.0208559473676
2016-11-02,1246.1337022613739,1165.5194858246819,1322.2650033918285,1246.1337022613739,1246.1337022613739,0.0014476116881871324,0.0014476116881871324,0.0014476116881871324,-0.0017291619536242092,-0.0017291619536242092,-0.0017291619536242092,-0.003176773641811341,-0.003176773641811341,-0.003176773641811341,0.0,0.0,0.0,1243.9789352742946
2016-11-03,1246.214449962089,1165.3976940445905,1321.606436612615,1246.214449962089,1246.214449962089,0.0023398908794570175,0.0023398908794570175,0.0023398908794570175,-0.0017230751021502602,-0.0017230751021502602,-0.0017230751021502602,-0.004062965981607279,-0.004062965981607279,-0.004062965981607279,0.0,0.0,0.0,1244.0671288714193
2016-11-04,1246.2951976628042,1165.506102968121,1315.8012023487204,1246.2951976628042,1246.2951976628042,0.001960855704320431,0.001960855704320431,0.001960855704320431,-0.003065090903312189,-0.003065090903312189,-0.003065090903312189,-0.005025946607632619,-0.005025946607632619,-0.005025946607632619,0.0,0.0,0.0,1242.4751895896063
2016-11-07,1246.5374407649497,1156.834641075968,1308.5186745452268,1246.5374407649497,1246.5374407649497,-0.001035224819041758,-0.001035224819041758,-0.001035224819041758,-0.009279724807906144,-0.009279724807906144,-0.009279724807906144,-0.008244499988864385,-0.008244499988864385,-0.008244499988864385,0.0,0.0,0.0,1234.9699163518992
2016-11-08,1246.6181884656648,1155.186479791717,1312.3200010316627,1246.6181884656648,1246.6181884656648,-0.0004069044336153869,-0.0004069044336153869,-0.0004069044336153869,-0.009788822278063197,-0.009788822278063197,-0.009788822278063197,-0.00938191784444781,-0.00938191784444781,-0.00938191784444781,0.0,0.0,0.0,1234.4152645701733
2016-11-09,1246.69893616638,1152.6544328248503,1308.3302170648583,1246.69893616638,1246.69893616638,0.00047801695042593977,0.00047801695042593977,0.00047801695042593977,-0.010051111665578328,-0.010051111665578328,-0.010051111665578328,-0.010529128616004269,-0.010529128616004269,-0.010529128616004269,0.0,0.0,0.0,1234.168225945614
2016-11-10,1246.7796838670952,1157.533015857915,1305.1219630210278,1246.7796838670952,1246.7796838670952,0.0008197590554718592,0.0008197590554718592,0.0008197590554718592,-0.010853523640811217,-0.010853523640811217,-0.010853523640811217,-0.011673282696283076,-0.011673282696283076,-0.011673282696283076,0.0,0.0,0.0,1233.2477310933605
2016-11-11,1246.8604315678103,1160.5400210446342,1303.2709133219587,1246.8604315678103,1246.8604315678103,0.00044038138804479736,0.00044038138804479736,0.00044038138804479736,-0.012361911696798917,-0.012361911696798917,-0.012361911696798917,-0.012802293084843715,-0.012802293084843715,-0.012802293084843715,0.0,0.0,0.0,1231.4468530145366
2016-11-14,1247.1026746699558,1149.4149074142988,1308.9609306922785,1247.1026746699558,1247.1026746699558,4.7161467454452335e-05,4.7161467454452335e-05,4.7161467454452335e-05,-0.01594599118517874,-0.01594599118517874,-0.01594599118517874,-0.015993152652633194,-0.015993152652633194,-0.015993152652633194,0.0,0.0,0.0,1227.216386412656
2016-11-15,1247.183422370671,1149.392915198227,1299.4177922039914,1247.183422370671,1247.183422370671,0.0005414603111766263,0.0005414603111766263,0.0005414603111766263,-0.016421091394024766,-0.016421091394024766,-0.016421091394024766,-0.016962551705201393,-0.016962551705201393,-0.016962551705201393,0.0,0.0,0.0,1226.7033094068095
2016-11-16,1247.2641700713862,1147.5738039805337,1300.6609846220533,1247.2641700713862,1247.2641700713862,0.0006166744205731255,0.0006166744205731255,0.0006166744205731255,-0.01725727071477889,-0.01725727071477889,-0.01725727071477889,-0.017873945135352013,-0.017873945135352013,-0.017873945135352013,0.0,0.0,0.0,1225.7397946356202
