ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,monthly,monthly_lower,monthly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2021-11-12,1833.21345213267,1736.5542944936067,1874.0106128779385,1833.21345213267,1833.21345213267,0.003559059893783873,0.003559059893783873,0.003559059893783873,-0.016672354735849538,-0.016672354735849538,-0.016672354735849538,-0.020231414629633414,-0.020231414629633414,-0.020231414629633414,0.0,0.0,0.0,1802.649467152183
2021-11-15,1834.5750942089628,1735.231360898744,1868.9731067937764,1834.5750942089628,1834.5750942089628,0.001211801393626258,0.001211801393626258,0.001211801393626258,-0.018282221133963272,-0.018282221133963272,-0.018282221133963272,-0.01949402252758953,-0.01949402252758953,-0.01949402252758953,0.0,0.0,0.0,1801.0349866497731
2021-11-16,1835.0289749010606,1736.7426553630814,1870.4950459317893,1835.0289749010606,1835.0289749010606,0.0016592565931520312,0.0016592565931520312,0.0016592565931520312,-0.017413759676207764,-0.017413759676207764,-0.017413759676207764,-0.019073016269359797,-0.019073016269359797,-0.019073016269359797,0.0,0.0,0.0,1803.0742213332558
2021-11-17,1835.4828555931583,1741.9019772619292,1871.4882703849441,1835.4828555931583,1835.4828555931583,0.00296799008635629,0.00296799008635629,0.00296799008635629,-0.01564058202466972,-0.01564058202466972,-0.01564058202466972,-0.018608572111026008,-0.018608572111026008,-0.018608572111026008,0.0,0.0,0.0,1806.7748354353787
2021-11-18,1835.9367362852558,1744.2320338759455,1878.4335787277937,1835.9367362852558,1835.9367362852558,0.004018311187028323,0.004018311187028323,0.004018311187028323,-0.014109060967164841,-0.014109060967164841,-0.014109060967164841,-0.018127372154193168,-0.018127372154193168,-0.018127372154193168,0.0,0.0,0.0,1810.0333929411497
2021-11-19,1836.3906169773534,1746.0639420395537,1879.718999777482,1836.3906169773534,1836.3906169773534,0.0038105535212191247,0.0038105535212191247,0.0038105535212191247,-0.013844633569682031,-0.013844633569682031,-0.013844633569682031,-0.017655187090901157,-0.017655187090901157,-0.017655187090901157,0.0,0.0,0.0,1810.9664617944995
2021-11-22,1837.7522590536464,1733.7601796670983,1872.2040936876342,1837.7522590536464,1837.7522590536464,-0.00187420035296036,-0.00187420035296036,-0.00187420035296036,-0.018396964845329936,-0.018396964845329936,-0.018396964845329936,-0.016522764492369578,-0.016522764492369578,-0.016522764492369578,0.0,0.0,0.0,1803.9431953494109
2021-11-23,1838.206139745744,1732.9602606616907,1870.7710927202158,1838.206139745744,1838.206139745744,-0.003087785338430184,-0.003087785338430184,-0.003087785338430184,-0.01939123847465256,-0.01939123847465256,-0.01939123847465256,-0.016303453136222376,-0.016303453136222376,-0.016303453136222376,0.0,0.0,0.0,1802.5610461243639
2021-11-24,1838.6600204378415,1733.737491708073,1864.787943142982,1838.6600204378415,1838.6600204378415,-0.0037510920452374324,-0.0037510920452374324,-0.0037510920452374324,-0.01993783637785612,-0.01993783637785612,-0.01993783637785612,-0.01618674433261869,-0.01618674433261869,-0.01618674433261869,0.0,0.0,0.0,1802.0011177958463
2021-11-25,1839.1139011299392,1739.8440201974595,1868.0652837034806,1839.1139011299392,1839.1139011299392,-0.004087373774654135,-0.004087373774654135,-0.004087373774654135,-0.020268534737206096,-0.020268534737206096,-0.020268534737206096,-0.016181160962551962,-0.016181160962551962,-0.016181160962551962,0.0,0.0,0.0,1801.8377571392084
2021-11-26,1839.5677818220367,1736.1317041122254,1865.4114069481266,1839.5677818220367,1839.5677818220367,-0.004000141706020488,-0.004000141706020488,-0.004000141706020488,-0.0202914050228835,-0.0202914050228835,-0.0202914050228835,-0.016291263316863012,-0.016291263316863012,-0.016291263316863012,0.0,0.0,0.0,1802.2403668940383
2021-11-29,1840.9294238983296,1741.1777499437208,1878.2394707068138,1840.9294238983296,1840.9294238983296,-0.00037522880110964105,-0.00037522880110964105,-0.00037522880110964105,-0.017677568547969043,-0.017677568547969043,-0.017677568547969043,-0.0173023397468594,-0.0173023397468594,-0.0173023397468594,0.0,0.0,0.0,1808.3862678153937
2021-11-30,1841.383304590427,1739.3623693634581,1868.7251097028013,1841.383304590427,1841.383304590427,0.00013293923532920913,0.00013293923532920913,0.00013293923532920913,-0.017710450957974144,-0.017710450957974144,-0.017710450957974144,-0.01784339019330335,-0.01784339019330335,-0.01784339019330335,0.0,0.0,0.0,1808.771575879646
2021-12-01,1841.8371852825246,1738.5396076999518,1871.9199179935608,1841.8371852825246,1841.8371852825246,-0.0006080674883726953,-0.0006080674883726953,-0.0006080674883726953,-0.019074920253075188,-0.019074920253075188,-0.019074920253075188,-0.01846685276470249,-0.01846685276470249,-0.01846685276470249,0.0,0.0,0.0,1806.704287854112
2021-12-02,1842.2910659746226,1736.0153122006639,1868.6051504485226,1842.2910659746226,1842.2910659746226,-0.001994557253396192,-0.001994557253396192,-0.001994557253396192,-0.021151523407709823,-0.021151523407709823,-0.021151523407709823,-0.019156966154313632,-0.019156966154313632,-0.019156966154313632,0.0,0.0,0.0,1803.3238033688456
2021-12-03,1842.7449466667201,1738.7101921031115,1865.405358825542,1842.7449466667201,1842.7449466667201,-0.0028743570143868564,-0.0028743570143868564,-0.0028743570143868564,-0.02277038254961798,-0.02277038254961798,-0.02277038254961798,-0.01989602553523112,-0.01989602553523112,-0.01989602553523112,0.0,0.0,0.0,1800.7849392897435
2021-12-06,1844.106588743013,1738.7931446690468,1868.9770274132163,1844.106588743013,1844.106588743013,0.0003305856536496487,0.0003305856536496487,0.0003305856536496487,-0.021882506415474942,-0.021882506415474942,-0.021882506415474942,-0.022213092069124595,-0.022213092069124595,-0.022213092069124595,0.0,0.0,0.0,1803.7529144840244
2021-12-07,1844.5604694351105,1737.2520536505342,1870.2937702751153,1844.5604694351105,1844.5604694351105,0.0008501613404736183,0.0008501613404736183,0.0008501613404736183,-0.022102698106129692,-0.022102698106129692,-0.022102698106129692,-0.022952859446603316,-0.022952859446603316,-0.022952859446603316,0.0,0.0,0.0,1803.7907062406855
